u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,Cost of returning,Edge Betweenness,junction,access,tunnel,width,est_width,service
269093437,1119805567,0,24762139,False,,,Ael-y-Bryn,residential,,False,26.659000000000002,,"LINESTRING (-3.1556622 51.5101398, -3.1557022 51.5102959, -3.1558322 51.5102847)",1.2394356127494552,0.00019786307874950534,,,,,,
269093437,269093194,0,24762139,False,,,Ael-y-Bryn,residential,,True,59.784,,"LINESTRING (-3.1556622 51.5101398, -3.1556334 51.5100035, -3.1556243 51.5099608, -3.1556117 51.5099014, -3.1556059 51.5098729, -3.1555994 51.5098318, -3.1556018 51.5098073, -3.1556082 51.5097795, -3.1556126 51.5097702, -3.1556188 51.5097569, -3.1556623 51.5096932, -3.1556909 51.5096571, -3.1557258 51.5096217)",1.4608836464541148,0.0009885322428322308,,,,,,
269093437,1394933129,0,24762164,False,,,Lee Close,residential,,False,65.668,,"LINESTRING (-3.1556622 51.5101398, -3.1554686 51.5101802, -3.1554073 51.5101907, -3.1553396 51.5101957, -3.1552873 51.510191, -3.1552477 51.51018, -3.1550517 51.5101196, -3.1549973 51.5101031, -3.154811 51.5100454, -3.1547847 51.5100372)",1.436908363946495,0.0005933542909739273,,,,,,
269093471,269093195,0,24762139,False,,,Ael-y-Bryn,residential,,False,70.292,,"LINESTRING (-3.1566138 51.5090059, -3.156273 51.5092376, -3.1561323 51.5093333, -3.1560142 51.5094136, -3.155928 51.5094722)",1.461780724144602,0.001777948365450483,,,,,,
269093471,269093349,0,24762139,False,,,Ael-y-Bryn,residential,,True,69.873,,"LINESTRING (-3.1566138 51.5090059, -3.1568369 51.508847, -3.1569681 51.5087537, -3.1570479 51.5086974, -3.1572858 51.508537)",1.4626621481924054,0.0021721865362104315,,,,,,
269093471,1394933163,0,125625590,False,,,Ael-y-Bryn,residential,,True,77.428,,"LINESTRING (-3.1566138 51.5090059, -3.157365 51.5094275, -3.1574284 51.5093862, -3.1574391 51.5093792)",1.2405024004067446,0.00019786307874950534,,,,,,
269093496,1394933106,0,24762170,False,,,Ael-y-Bryn,residential,,False,69.276,,"LINESTRING (-3.1577141 51.5102878, -3.1575897 51.5102754, -3.1575334 51.5102694, -3.1574836 51.5102588, -3.1574353 51.5102447, -3.1573551 51.5102173, -3.15724 51.5101697, -3.1569498 51.5100197, -3.1569127 51.5100465, -3.1568812 51.5100692)",1.2404832271904254,0.00019786307874950534,,,,,,
269093496,269093498,0,96694780,False,,,Ael-y-Bryn,residential,,False,33.535000000000004,,"LINESTRING (-3.1577141 51.5102878, -3.1577324 51.5102585, -3.1577607 51.5102297, -3.1578048 51.5101948, -3.1578628 51.5101647, -3.1579269 51.5101395, -3.1579996 51.5101209, -3.1580744 51.510106)",1.4617809054009552,0.0021721865362104315,,,,,,
269093496,269093142,0,96694780,False,,,Ael-y-Bryn,residential,,True,92.318,,"LINESTRING (-3.1577141 51.5102878, -3.1577003 51.5103388, -3.1576954 51.5104509, -3.1576841 51.510734, -3.1576798 51.5109425, -3.1576708 51.5110156, -3.1576627 51.511067, -3.1576503 51.5111161)",1.461764524799643,0.001777948365450483,,,,,,
269093498,1394933191,0,24762171,False,,,Ael-y-Bryn,residential,,False,75.43900000000001,,"LINESTRING (-3.1580744 51.510106, -3.1580479 51.5100475, -3.1579068 51.509789, -3.1578785 51.5097469, -3.1578603 51.5097236, -3.157838 51.5096979, -3.1578097 51.5096751, -3.1576368 51.5095817, -3.1576963 51.5095394, -3.1577137 51.5095271)",1.2405024020451871,0.00019786307874950534,,,,,,
269093498,1394933185,0,96694780,False,,,Ael-y-Bryn,residential,,False,39.472,,"LINESTRING (-3.1580744 51.510106, -3.1583861 51.510048, -3.1585604 51.5100146, -3.1586212 51.5100052)",1.462662149579824,0.0025661114466042616,,,,,,
269093498,269093496,0,96694780,False,,,Ael-y-Bryn,residential,,True,33.535000000000004,,"LINESTRING (-3.1580744 51.510106, -3.1579996 51.5101209, -3.1579269 51.5101395, -3.1578628 51.5101647, -3.1578048 51.5101948, -3.1577607 51.5102297, -3.1577324 51.5102585, -3.1577141 51.5102878)",1.461780905400955,0.0021721865362104315,,,,,,
269093813,266231804,0,24487039,False,,,Llanedeyrn Drive,tertiary,,False,238.54699999999997,,"LINESTRING (-3.1530711 51.5140164, -3.1531617 51.513829, -3.1531727 51.5138062, -3.153331 51.5134873, -3.1534607 51.5132126, -3.1535241 51.5130856, -3.1536166 51.5129062, -3.1536621 51.5128029, -3.1537008 51.5127043, -3.1537297 51.512593, -3.1537484 51.5125012, -3.1537607 51.5124003, -3.1537676 51.5123051, -3.1537671 51.5122486, -3.1537638 51.5121767, -3.1537486 51.5120404, -3.1537307 51.5119321)",1.2415708912959742,0.00019786307874950534,,,,,,
269937523,269937540,0,122307848,False,,,Grove Way,residential,,True,43.149,,"LINESTRING (-3.1249765 51.5052878, -3.1247226 51.5054127, -3.1246803 51.5054242, -3.1246248 51.5054279, -3.1245114 51.505423, -3.1244834 51.5054255, -3.1244279 51.5054294)",1.2115078081694328,0.00019786307874950534,,,,,,
269937540,80116495,0,24844800,False,,,The Grove,residential,,True,130.267,,"LINESTRING (-3.1244279 51.5054294, -3.1244134 51.5054025, -3.1241513 51.5051414, -3.1239565 51.5049456, -3.1238568 51.5048491, -3.1238396 51.5048122, -3.1237855 51.5045713, -3.1237508 51.50441, -3.1237396 51.5043647)",1.462768759391041,0.0005933542909739273,,,,,,
269937540,269937557,0,24844804,False,,,The Grove,residential,,False,91.769,,"LINESTRING (-3.1244279 51.5054294, -3.1244283 51.5054525, -3.1244054 51.5054745, -3.1242698 51.5055438, -3.1234107 51.5059421)",1.2115078081694328,0.00019786307874950534,,,,,,
269937540,269937523,0,122307848,False,,,Grove Way,residential,,False,43.149,,"LINESTRING (-3.1244279 51.5054294, -3.1244834 51.5054255, -3.1245114 51.505423, -3.1246248 51.5054279, -3.1246803 51.5054242, -3.1247226 51.5054127, -3.1249765 51.5052878)",1.2115078081694333,0.00019786307874950534,,,,,,
269937557,269937540,0,24844804,False,,,The Grove,residential,,True,91.769,,"LINESTRING (-3.1234107 51.5059421, -3.1242698 51.5055438, -3.1244054 51.5054745, -3.1244283 51.5054525, -3.1244279 51.5054294)",1.2115078081694324,0.00019786307874950534,,,,,,
269937570,269937572,0,24844811,False,,,Pwll Mawr Avenue,residential,,False,106.576,,"LINESTRING (-3.1230461 51.5054256, -3.1229772 51.5052933, -3.1229182 51.5051752, -3.1228832 51.5050832, -3.1228452 51.5049644, -3.1228063 51.5048147, -3.1227376 51.5045385, -3.1227264 51.5044901)",1.2436997022261025,0.00019786307874950534,,,,,,
269937572,269937570,0,24844811,False,,,Pwll Mawr Avenue,residential,,True,106.576,,"LINESTRING (-3.1227264 51.5044901, -3.1227376 51.5045385, -3.1228063 51.5048147, -3.1228452 51.5049644, -3.1228832 51.5050832, -3.1229182 51.5051752, -3.1229772 51.5052933, -3.1230461 51.5054256)",1.2436997022261027,0.00019786307874950534,,,,,,
269937572,80116497,0,43347733,False,,B4239,Wentloog Road,secondary,20 mph,False,52.132,,"LINESTRING (-3.1227264 51.5044901, -3.1225195 51.5044886, -3.1219733 51.5044825)",1.5146670474971002,0.0006867841951687263,,,,,,
269937572,80116495,0,43347733,False,,B4239,Wentloog Road,secondary,20 mph,True,71.675,,"LINESTRING (-3.1227264 51.5044901, -3.1228904 51.5044807, -3.1230637 51.5044673, -3.1232266 51.5044491, -3.1234405 51.5044174, -3.1237396 51.5043647)",1.4880828510007065,0.00037019543766036485,,,,,,
269937590,269937591,0,24844818,False,,,Harlech Road,residential,,False,58.915,,"LINESTRING (-3.1227693 51.5058407, -3.1219768 51.5060341)",1.2492805811179366,0.00019786307874950534,,,,,,
269937591,269937590,0,24844818,False,,,Harlech Road,residential,,True,58.915,,"LINESTRING (-3.1219768 51.5060341, -3.1227693 51.5058407)",1.2492805811179364,0.00019786307874950534,,,,,,
269937591,269937594,0,24844818,False,,,Harlech Road,residential,,False,67.103,,"LINESTRING (-3.1219768 51.5060341, -3.1217045 51.5060971, -3.1216166 51.5061222, -3.121537 51.5061519, -3.1214817 51.506182, -3.1214271 51.5062168, -3.1213661 51.5062617, -3.1213195 51.5063029, -3.1212763 51.5063481, -3.1212451 51.5063926)",1.4673923461897307,5.012165857893664e-05,,,,,,
269937591,269937606,0,24844822,False,,,Langland Road,residential,,True,105.997,,"LINESTRING (-3.1219768 51.5060341, -3.1219908 51.5060578, -3.1221929 51.5064245, -3.122298 51.5066232, -3.1224533 51.5069085, -3.1224688 51.5069368)",1.4628206051442287,0.0003455261838285445,,,,,,
269937594,269937596,0,24844818,False,,,Harlech Road,residential,,False,65.86399999999999,,"LINESTRING (-3.1212451 51.5063926, -3.1212154 51.5064475, -3.1211619 51.5065655, -3.1211154 51.5066836, -3.121084 51.5067663, -3.1210544 51.5068681, -3.1210319 51.5069689)",1.4660750788692358,0.000423253912171661,,,,,,
269937594,269937591,0,24844818,False,,,Harlech Road,residential,,True,67.10300000000001,,"LINESTRING (-3.1212451 51.5063926, -3.1212763 51.5063481, -3.1213195 51.5063029, -3.1213661 51.5062617, -3.1214271 51.5062168, -3.1214817 51.506182, -3.121537 51.5061519, -3.1216166 51.5061222, -3.1217045 51.5060971, -3.1219768 51.5060341)",1.4673923461897307,5.8579688464132196e-05,,,,,,
269937594,269937599,0,24844820,False,,,Fontigary Road,residential,,False,79.14,,"LINESTRING (-3.1212451 51.5063926, -3.1212062 51.5063851, -3.1206119 51.5062752, -3.1202033 51.5061998, -3.1201494 51.5061891)",1.4793321423968595,0.0006100745630154944,,,,,,
269937596,269937597,0,24844818,False,,,Harlech Road,residential,,False,129.65300000000002,,"LINESTRING (-3.1210319 51.5069689, -3.12102 51.5070354, -3.120988 51.5072521, -3.1209122 51.5078497, -3.1208875 51.5081028, -3.1208848 51.5081312)",1.4545918308981824,0.0001954353109120881,,,,,,
269937596,269937594,0,24844818,False,,,Harlech Road,residential,,True,65.864,,"LINESTRING (-3.1210319 51.5069689, -3.1210544 51.5068681, -3.121084 51.5067663, -3.1211154 51.5066836, -3.1211619 51.5065655, -3.1212154 51.5064475, -3.1212451 51.5063926)",1.4660750788692356,0.0003741111922368443,,,,,,
269937596,269937652,0,24844830,False,,,Goodwick Road,residential,,True,72.901,,"LINESTRING (-3.1210319 51.5069689, -3.1210751 51.5069717, -3.121954 51.5070248, -3.1220306 51.5070241, -3.1220801 51.5070187)",1.4655368680939829,0.0007066370708714771,,,,,,
269937597,269937596,0,24844818,False,,,Harlech Road,residential,,True,129.653,,"LINESTRING (-3.1208848 51.5081312, -3.1208875 51.5081028, -3.1209122 51.5078497, -3.120988 51.5072521, -3.12102 51.5070354, -3.1210319 51.5069689)",1.4545918308981831,0.00019445637226796824,,,,,,
269937597,269937675,0,24844836,False,,,Llanstephan Road,residential,,False,79.47999999999999,,"LINESTRING (-3.1208848 51.5081312, -3.1204528 51.5081275, -3.1197916 51.5081217, -3.1197365 51.508121)",1.3493836430681319,5.951946956248726e-06,,,,,,
269937597,269937656,0,24844836,False,,,Llanstephan Road,residential,,True,75.018,,"LINESTRING (-3.1208848 51.5081312, -3.1213131 51.5081392, -3.1214567 51.508144, -3.1216602 51.5081515, -3.1219665 51.5081703)",1.4792878649396073,9.280338346256238e-06,,,,,,
269937599,269937675,0,9926522,False,,,Greenway Road,tertiary,30 mph,False,217.84499999999997,,"LINESTRING (-3.1201494 51.5061891, -3.1201126 51.5062501, -3.1200447 51.506371, -3.1199955 51.5064713, -3.1199535 51.5065818, -3.1199211 51.5066699, -3.1198917 51.506772, -3.1198545 51.5069092, -3.1198363 51.507023, -3.1198251 51.5071131, -3.1198137 51.5072023, -3.1198028 51.5073342, -3.1197819 51.507575, -3.1197739 51.5076566, -3.1197517 51.5078715, -3.1197469 51.5079783, -3.1197365 51.508121)",1.3426076724875495,0.0001919111317932566,,,,,,
269937599,269937603,0,9926522,False,,,Greenway Road,tertiary,30 mph,True,119.174,,"LINESTRING (-3.1201494 51.5061891, -3.1202344 51.5060559, -3.1203565 51.5058875, -3.1204565 51.5057546, -3.120661 51.5054791, -3.1206963 51.5054288, -3.1208345 51.5052063)",1.4803956239282003,0.0009914690587645904,,,,,,
269937599,269937594,0,24844820,False,,,Fontigary Road,residential,,True,79.14,,"LINESTRING (-3.1201494 51.5061891, -3.1202033 51.5061998, -3.1206119 51.5062752, -3.1212062 51.5063851, -3.1212451 51.5063926)",1.4793321423968595,0.0006676753128355068,,,,,,
269937601,269937603,0,24844821,False,,,Greenway Avenue,residential,,False,97.48299999999999,,"LINESTRING (-3.1221838 51.5052593, -3.1215084 51.5053559, -3.120885 51.5052175, -3.1208345 51.5052063)",1.2412219043718329,0.00019786307874950534,,,,,,
269937603,269937599,0,9926522,False,,,Greenway Road,tertiary,30 mph,False,119.17399999999999,,"LINESTRING (-3.1208345 51.5052063, -3.1206963 51.5054288, -3.120661 51.5054791, -3.1204565 51.5057546, -3.1203565 51.5058875, -3.1202344 51.5060559, -3.1201494 51.5061891)",1.4803956239282,0.0010490698085846028,,,,,,
269937603,545126853,0,9926522,False,,,Greenway Road,tertiary,30 mph,True,68.67800000000001,,"LINESTRING (-3.1208345 51.5052063, -3.1208879 51.5051105, -3.1209172 51.5050441, -3.1209455 51.5049623, -3.1209596 51.5048949, -3.1209677 51.5048463, -3.1209717 51.5047865, -3.1209668 51.5047012, -3.1209583 51.5046445, -3.1209484 51.5046002)",1.4641639010754446,0.0013744298563442782,,,,,,
269937603,269937601,0,24844821,False,,,Greenway Avenue,residential,,True,97.483,,"LINESTRING (-3.1208345 51.5052063, -3.120885 51.5052175, -3.1215084 51.5053559, -3.1221838 51.5052593)",1.2412219043718324,0.00019786307874950534,,,,,,
269937606,269937591,0,24844822,False,,,Langland Road,residential,,False,105.99699999999999,,"LINESTRING (-3.1224688 51.5069368, -3.1224533 51.5069085, -3.122298 51.5066232, -3.1221929 51.5064245, -3.1219908 51.5060578, -3.1219768 51.5060341)",1.462820605144229,0.0003370681539433489,,,,,,
269937606,269937652,0,24844830,False,,,Goodwick Road,residential,,False,28.414,,"LINESTRING (-3.1224688 51.5069368, -3.1221183 51.507013, -3.1220801 51.5070187)",1.4914898899754407,0.0010776939745386674,,,,,,
269937606,269937609,0,24844830,False,,,Goodwick Road,residential,,True,169.60699999999997,,"LINESTRING (-3.1224688 51.5069368, -3.1228395 51.5068548, -3.1236255 51.5066822, -3.124256 51.5065444, -3.1243509 51.5065277, -3.1244501 51.5065249, -3.1245384 51.5065346, -3.1246354 51.5065529, -3.1247453 51.5065758, -3.1247933 51.5065858)",1.5226296840170943,0.0015826305271756892,,,,,,
269937609,269937606,0,24844830,False,,,Goodwick Road,residential,,False,169.60700000000003,,"LINESTRING (-3.1247933 51.5065858, -3.1247453 51.5065758, -3.1246354 51.5065529, -3.1245384 51.5065346, -3.1244501 51.5065249, -3.1243509 51.5065277, -3.124256 51.5065444, -3.1236255 51.5066822, -3.1228395 51.5068548, -3.1224688 51.5069368)",1.5226296840170943,0.0015671241390528307,,,,,,
269937609,269937676,0,28261449,False,,,Caeglas Road,residential,,False,76.541,,"LINESTRING (-3.1247933 51.5065858, -3.1245409 51.5069361, -3.1244456 51.5070803, -3.1243501 51.5072164)",1.4942375414116114,0.000810561197331241,,,,,,
269937609,80121286,0,28261449,False,,,Caeglas Road,residential,,True,107.22900000000001,,"LINESTRING (-3.1247933 51.5065858, -3.1248779 51.5064599, -3.1251215 51.5061175, -3.1253127 51.5058397, -3.1254093 51.505701)",1.6094705849000444,0.0025771147169641687,,,,,,
269937652,269937596,0,24844830,False,,,Goodwick Road,residential,,False,72.901,,"LINESTRING (-3.1220801 51.5070187, -3.1220306 51.5070241, -3.121954 51.5070248, -3.1210751 51.5069717, -3.1210319 51.5069689)",1.4655368680939826,0.0006584732895807801,,,,,,
269937652,269937606,0,24844830,False,,,Goodwick Road,residential,,True,28.414,,"LINESTRING (-3.1220801 51.5070187, -3.1221183 51.507013, -3.1224688 51.5069368)",1.4914898899754394,0.0010847423327763302,,,,,,
269937652,269937655,0,24844831,False,,,Laugharne Road,residential,,False,52.22800000000001,,"LINESTRING (-3.1220801 51.5070187, -3.1220902 51.5070448, -3.1220554 51.5073238, -3.1220368 51.5074864)",1.4678545244568437,0.000894671605634019,,,,,,
269937655,269937656,0,24844831,False,,,Laugharne Road,residential,,False,76.20299999999999,,"LINESTRING (-3.1220368 51.5074864, -3.1220072 51.5077477, -3.1219701 51.5081402, -3.1219665 51.5081703)",1.4621759600412396,0.0005149217268070443,,,,,,
269937655,269937652,0,24844831,False,,,Laugharne Road,residential,,True,52.228,,"LINESTRING (-3.1220368 51.5074864, -3.1220554 51.5073238, -3.1220902 51.5070448, -3.1220801 51.5070187)",1.4678545244568442,0.000853556182580985,,,,,,
269937655,269937662,0,24844834,False,,,Laugharne Avenue,residential,,True,67.851,,"LINESTRING (-3.1220368 51.5074864, -3.1220823 51.5074895, -3.1226384 51.5075263, -3.1230119 51.5075496)",1.249298340859517,0.00019786307874950534,,,,,,
269937656,269937655,0,24844831,False,,,Laugharne Road,residential,,True,76.203,,"LINESTRING (-3.1219665 51.5081703, -3.1219701 51.5081402, -3.1220072 51.5077477, -3.1220368 51.5074864)",1.4621759600412394,0.0004738063037540104,,,,,,
269937656,269937597,0,24844836,False,,,Llanstephan Road,residential,,False,75.018,,"LINESTRING (-3.1219665 51.5081703, -3.1216602 51.5081515, -3.1214567 51.508144, -3.1213131 51.5081392, -3.1208848 51.5081312)",1.4792878649396066,8.301399702136381e-06,,,,,,
269937656,269937663,0,24844836,False,,,Llanstephan Road,residential,,True,134.85999999999999,,"LINESTRING (-3.1219665 51.5081703, -3.1223405 51.5081978, -3.1226045 51.50822, -3.1228128 51.5082406, -3.1236334 51.5083158, -3.1238452 51.5083354, -3.1238958 51.50834)",1.519646422315748,0.00033464038610593166,,,,,,
269937662,269937655,0,24844834,False,,,Laugharne Avenue,residential,,False,67.851,,"LINESTRING (-3.1230119 51.5075496, -3.1226384 51.5075263, -3.1220823 51.5074895, -3.1220368 51.5074864)",1.2492983408595164,0.00019786307874950534,,,,,,
269937663,269937656,0,24844836,False,,,Llanstephan Road,residential,,False,134.85999999999999,,"LINESTRING (-3.1238958 51.50834, -3.1238452 51.5083354, -3.1236334 51.5083158, -3.1228128 51.5082406, -3.1226045 51.50822, -3.1223405 51.5081978, -3.1219665 51.5081703)",1.519646422315748,0.0002925460244087778,,,,,,
269937663,80118790,0,28261449,False,,,Caeglas Road,residential,,False,79.831,,"LINESTRING (-3.1238958 51.50834, -3.1238891 51.5083941, -3.1238512 51.5088089, -3.1238576 51.5089615, -3.1238922 51.5090546)",1.5359477343697376,0.00036999964993154086,,,,,,
269937663,80118786,0,28261449,False,,,Caeglas Road,residential,,True,99.198,,"LINESTRING (-3.1238958 51.50834, -3.1239047 51.5082406, -3.1239183 51.5081543, -3.1239371 51.5080675, -3.1239544 51.5079852, -3.1239968 51.5078445, -3.1240318 51.5077559, -3.1240702 51.507675, -3.1241237 51.5075737, -3.1241843 51.5074705)",1.5094749097638251,0.00023165604074452278,,,,,,
269937675,269937599,0,9926522,False,,,Greenway Road,tertiary,30 mph,True,217.84500000000003,,"LINESTRING (-3.1197365 51.508121, -3.1197469 51.5079783, -3.1197517 51.5078715, -3.1197739 51.5076566, -3.1197819 51.507575, -3.1198028 51.5073342, -3.1198137 51.5072023, -3.1198251 51.5071131, -3.1198363 51.507023, -3.1198545 51.5069092, -3.1198917 51.506772, -3.1199211 51.5066699, -3.1199535 51.5065818, -3.1199955 51.5064713, -3.1200447 51.506371, -3.1201126 51.5062501, -3.1201494 51.5061891)",1.3426076724875489,0.0001919111317932566,,,,,,
269937675,269937597,0,24844836,False,,,Llanstephan Road,residential,,True,79.48,,"LINESTRING (-3.1197365 51.508121, -3.1197916 51.5081217, -3.1204528 51.5081275, -3.1208848 51.5081312)",1.3493836430681314,5.951946956248726e-06,,,,,,
269937676,269937678,0,24844837,False,,,Oswestry Close,residential,,False,67.963,,"LINESTRING (-3.1243501 51.5072164, -3.1242996 51.5072052, -3.1241891 51.5071731, -3.124021 51.5071304, -3.1239481 51.507121, -3.1234004 51.507087)",1.2428829291748429,0.00019786307874950534,,,,,,
269937676,80118786,0,28261449,False,,,Caeglas Road,residential,,False,30.504,,"LINESTRING (-3.1243501 51.5072164, -3.1242947 51.5072957, -3.1242203 51.5074087, -3.1241843 51.5074705)",1.4907737288044862,0.0004312812090534439,,,,,,
