u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,tunnel,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,junction,width,access,est_width,service,Groups
1577458591,5864392001,0,"[620725473, 620725480, 620725482, 620725483, 620725484]",secondary,"['2', '3']","['30', '50']",Avenue Georges Pompidou,False,M 64,False,225.04559785133472,,"LINESTRING (1.4893738 43.6292579, 1.4896465 43.6290932, 1.489818 43.6289862, 1.4899963 43.6288716, 1.4901871 43.6287497, 1.4903479 43.6286436, 1.4905036 43.6285336, 1.4908735 43.628283, 1.4913112 43.6279865, 1.4913684 43.6279468, 1.4914165 43.627917, 1.4914451 43.6278992)",225.04559785133475,1.501331182954979,0.0013309230220659,,,,,,,C
1577458780,265638639,0,144169767,other,,,HÃÂÃÂ©liopÃÂÃÂ´le de Gramont,True,,False,25.19226639478739,,"LINESTRING (1.4911682 43.629662, 1.4912038 43.6296247, 1.4912549 43.6295985, 1.4913152 43.6295865, 1.4913776 43.6295902, 1.4914345 43.6296091)",65.59052061861642,1.174924684497599,0.0001569837198224,,roundabout,,,,,C
1577458780,1577458591,0,144169834,other,,,HÃÂÃÂ©liopÃÂÃÂ´le de Gramont,False,,False,155.60362178746146,,"LINESTRING (1.4911682 43.629662, 1.491118 43.6296478, 1.4909367 43.6296242, 1.4907255 43.6295979, 1.490576 43.629578, 1.4896667 43.6294606, 1.489615 43.6294256, 1.4894354 43.6293024, 1.4893738 43.6292579)",155.60362178746146,1.3313358985228945,0.0002466106735721,,,,,,,C
1580265639,3869439039,0,383633395,primary,2,30,Square Boulingrin,True,,False,20.75975191194381,,"LINESTRING (1.4512689 43.5955345, 1.4513936 43.5953711)",668.3483708808031,15.31728440746052,0.0122205730752388,,,,,,,C
1580265639,3869439040,0,383633390,primary,,30,AllÃÂÃÂ©es Jules Guesde,True,,False,16.222691164438185,,"LINESTRING (1.4512689 43.5955345, 1.4512605 43.5954937, 1.4512388 43.5954524, 1.451182 43.5954081)",686.2356944673469,12.890825334843267,0.0247883078386442,,,,,,,C
1580792630,1580792634,0,616124574,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,11.706124805984976,,"LINESTRING (1.4788071 43.5893745, 1.4788151 43.5893947, 1.4788176 43.5894157, 1.4788147 43.5894366, 1.4788064 43.5894568, 1.4787929 43.5894755)",65.98301372237131,10.551193749638506,0.0231860708690502,,roundabout,,,,,C
1580792630,1969474952,0,1337762030,residential,,30,Rue Raymond Boulogne,True,,False,19.814055917148224,,"LINESTRING (1.4788071 43.5893745, 1.4788821 43.5894138, 1.4790267 43.589451)",85.0998678746218,11.761516228157166,0.0060991017889589,,,,,,,C
1580792634,8078339,0,616124574,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,1.2906027177578658,,"LINESTRING (1.4787929 43.5894755, 1.4787835 43.5894849)",76.39853581059842,10.063441059302402,0.0237986624083353,,roundabout,,,,,C
1583752532,240710539,0,144886619,residential,,30,Rue FranÃÂÃÂ§ois Longaud,False,,False,21.80338567784747,,"LINESTRING (1.4424461 43.5882185, 1.4422977 43.5882079, 1.4421767 43.5881992)",21.80338567784747,1.403965250553056,0.0003335810943436,,,,,,,C
1583752533,860993569,0,"[853748936, 853748937]",primary,2,50,Boulevard du MarÃÂÃÂ©chal Juin,True,,False,186.12547797468807,,"LINESTRING (1.4400422 43.5885692, 1.4401004 43.5886366, 1.4402798 43.5888444, 1.4406882 43.5893175, 1.4408956 43.5895789, 1.4410021 43.5897348, 1.4411424 43.5900339)",247.12558782046847,6.7921416980783125,0.0101984301032159,,,,,,,C
1587057265,250592232,0,23176073,residential,,30,Chemin de Duroux,False,,False,74.67100933589097,,"LINESTRING (1.4770197 43.5922685, 1.4770554 43.5922883, 1.4770862 43.592303, 1.4771415 43.5923251, 1.4772065 43.5923645, 1.4772494 43.5924067, 1.4773377 43.5925297, 1.4774626 43.5926908, 1.4774975 43.5927316, 1.4775525 43.5928025)",74.67100933589096,1.3948480364278288,0.0017106086186569,,,,,,,C
1587057265,8010664,0,903848469,residential,,30,Rue de Limayrac,False,,False,169.79240292471695,,"LINESTRING (1.4770197 43.5922685, 1.4771602 43.5921886, 1.4772809 43.5921372, 1.4774566 43.5920774, 1.4780793 43.5918861, 1.4783333 43.5918109, 1.4785584 43.5917443, 1.4786736 43.5917168, 1.4787294 43.5917105, 1.4787706 43.5917088, 1.478819 43.5917069, 1.4789486 43.5917317)",169.79240292471695,1.5809538211891512,0.0035807333530595,,,,,,,C
1587057265,250592165,0,903848470,residential,,30,Rue de Limayrac,False,,True,27.134411663942977,,"LINESTRING (1.4770197 43.5922685, 1.4769396 43.592311, 1.4768538 43.5923411, 1.4767189 43.5923739)",27.134411663942977,1.526824067382041,0.0196542971705043,,,,,,,C
1595025882,1595025906,0,146227352,other,,30,Rue Joachim du Bellay,True,,False,20.44273693358476,,"LINESTRING (1.4056651 43.5845702, 1.4056428 43.5846185, 1.4056128 43.5846847, 1.4055793 43.5847431)",65.303693503524,5.576298352281954,0.001401234250049,,,,,,,C
1595025882,244523370,0,"[854288129, 198667629, 150377605, 282744431]",other,2,30,Rue Joachim du Bellay,False,,True,140.0525659912782,,"LINESTRING (1.4056651 43.5845702, 1.4057771 43.5844693, 1.4060142 43.5842868, 1.406186 43.5841334, 1.4065514 43.5837884, 1.4065713 43.5837675, 1.4067486 43.5835868)",140.0525659912782,1.7773747226005878,0.0007385658227548,,,,,,,C
1595025895,1595025906,0,146227349,other,2,30,,True,,False,13.195865991157744,,"LINESTRING (1.4054717 43.5846652, 1.4055236 43.5846776, 1.4055622 43.5847055, 1.4055793 43.5847431)",46.2064084762458,4.353916997100675,0.0006480947370307,,roundabout,,,,,C
1595025895,1595025882,0,287633577,other,,30,Rue Joachim du Bellay,True,,False,19.097285027278208,,"LINESTRING (1.4054717 43.5846652, 1.4055215 43.5846325, 1.4055961 43.584588, 1.4056651 43.5845702)",66.64914540983055,5.576277224455884,0.0007969350660416,,,,,,,C
1595025906,1595025915,0,146227349,other,2,30,,True,,False,14.47281768613608,,"LINESTRING (1.4055793 43.5847431, 1.4055775 43.5847668, 1.4055668 43.5847893, 1.4055442 43.5848115, 1.4055131 43.5848273, 1.4054767 43.5848352)",44.92945678126746,3.94653741934246,0.0020493289870798,,roundabout,,,,,C
1595025907,1595025895,0,146227349,other,2,30,,True,,False,18.30749575960463,,"LINESTRING (1.4053482 43.5847739, 1.405344 43.5847437, 1.4053546 43.5847144, 1.4053745 43.5846928, 1.4054025 43.5846764, 1.4054359 43.584667, 1.4054717 43.5846652)",41.09477870779891,3.9456767770265744,0.0014450298030724,,roundabout,,,,,C
1595025915,1595025907,0,146227349,other,2,30,,True,,False,13.426095030505088,,"LINESTRING (1.4054767 43.5848352, 1.4054351 43.5848337, 1.4053968 43.5848218, 1.4053666 43.584801, 1.4053482 43.5847739)",45.97617943689845,4.07312617480363,0.0001241370550549,,roundabout,,,,,C
1595025915,1297072524,0,"[282744430, 146227350]",other,2,30,,True,,False,123.22620251960343,,"LINESTRING (1.4054767 43.5848352, 1.4054236 43.5849088, 1.4053984 43.5849568, 1.4053732 43.585009, 1.405358 43.5850711, 1.4053543 43.5851201, 1.4053559 43.5851788, 1.4053829 43.5852593, 1.4054094 43.585332, 1.4054305 43.5853852, 1.4054539 43.5854587, 1.4054462 43.5855176, 1.4054243 43.5855713, 1.4053949 43.5856158, 1.4053536 43.5856507, 1.4052922 43.5856885, 1.4052267 43.5857268, 1.4051915 43.5857648, 1.4051737 43.5857917, 1.4051535 43.5858431)",307.47014484086,13.656819692908511,0.0019251919320249,,,,,,,C
1595025941,1595025907,0,"[287633628, 282744429]",other,2,30,,True,,False,66.22954844672898,,"LINESTRING (1.4053084 43.5853581, 1.4052963 43.585325, 1.4052723 43.5852471, 1.4052598 43.5851769, 1.4052567 43.5850738, 1.4052706 43.5850208, 1.405291 43.5849506, 1.4053344 43.5848446, 1.4053482 43.5847739)",364.4667989137344,17.427741515599756,0.0013208927480175,,,,,,,C
1595025993,1433276708,0,119541653,secondary,2,50,Rond-Point LÃÂÃÂ©on Schwartzenberg,True,,False,11.930669809756523,,"LINESTRING (1.404785 43.5856596, 1.404859 43.5856571, 1.4049318 43.5856669)",151.405562165734,10.541747975101575,0.0069624253520439,,roundabout,,,,,C
1598320560,247052586,0,146549645,tertiary,,,,True,,False,12.95197210277524,,"LINESTRING (1.4824087 43.6323224, 1.4823786 43.6323545, 1.4823376 43.6323795, 1.4822887 43.6323956)",86.08201579788022,7.571123407508363,0.0027772686779219,,roundabout,,,,,C
1598320560,5884464866,0,1326226959,other,1,,Rue Henri Jansou,True,,False,24.410060942385527,,"LINESTRING (1.4824087 43.6323224, 1.4824491 43.6323891, 1.4824688 43.6324116, 1.4824997 43.6324345, 1.4826087 43.6324736)",113.43425275632023,8.76735051681572,0.002499499603531,,,,,,,C
1601556016,1601556020,0,146953065,residential,,30,Impasse Jean Racaud,False,,True,118.03363746269896,,"LINESTRING (1.470546 43.637649, 1.4709677 43.6372438, 1.4710196 43.6371887, 1.471134 43.6370671, 1.4713665 43.6368414, 1.4713925 43.6368162, 1.4714152 43.6367942)",118.03363746269896,1.2297454210721182,0.0001575547502757,,,,,,,C
1601556020,251542324,0,23247342,residential,,30,Rue Auguste Renoir,False,,False,104.9910944664511,,"LINESTRING (1.4714152 43.6367942, 1.470545 43.6362666, 1.4704362 43.6361726)",104.9910944664511,1.648284419683455,0.000472515286361,,,,,,,C
1601556020,5943508055,0,23247342,residential,,30,Rue Auguste Renoir,False,,True,60.86050935473731,,"LINESTRING (1.4714152 43.6367942, 1.4717972 43.6370069, 1.4720231 43.6371195)",60.86050935473731,1.229745421072118,0.0001575547502757,,,,,,,C
1601556020,1601556016,0,146953065,residential,,30,Impasse Jean Racaud,False,,False,118.03363746269896,,"LINESTRING (1.4714152 43.6367942, 1.4713925 43.6368162, 1.4713665 43.6368414, 1.471134 43.6370671, 1.4710196 43.6371887, 1.4709677 43.6372438, 1.470546 43.637649)",118.03363746269896,1.2297454210721188,0.0001575547502757,,,,,,,C
1604967208,382653359,0,33536576,residential,,30,Rue Jeanne de Toulouse,False,,True,44.1565112609128,,"LINESTRING (1.4502701 43.6386431, 1.4503159 43.6385688, 1.4503608 43.6385174, 1.4504121 43.6384483, 1.4504564 43.6383776, 1.4504678 43.6383235, 1.4504651 43.6382794)",44.15651126091281,1.7674661606693367,0.0007613325586519,,,,,,,C
1604967208,382656333,0,"[150275155, 33536933]",residential,,30,Rue Sainte-Nathalie,False,,True,187.72953998382496,,"LINESTRING (1.4502701 43.6386431, 1.4503832 43.6386578, 1.4509841 43.6386727, 1.4515648 43.6386847, 1.4516974 43.6386875, 1.4522262 43.6386995, 1.4525186 43.6387061, 1.4525998 43.6387012)",187.72953998382496,1.6605863801628131,0.0004211722003903,,,,,,,C
1604967208,382653340,0,193388093,residential,,30,Impasse ThÃÂÃÂ©rÃÂÃÂ¨se Couret du Terrail,False,,False,62.96547893163914,,"LINESTRING (1.4502701 43.6386431, 1.4502068 43.6386201, 1.4495344 43.6384515)",62.96547893163914,1.4466851651762394,0.0001575547502757,,,,,,,C
1604967208,1604967209,0,1057907931,residential,,30,Rue Arria Ly,False,,True,111.80533923398475,,"LINESTRING (1.4502701 43.6386431, 1.4502427 43.6387174, 1.4502294 43.6387535, 1.4501506 43.6396429)",111.80533923398475,1.6113444560497283,0.000472515286361,,,,,,,C
1604967209,1604967208,0,1057907931,residential,,30,Rue Arria Ly,False,,False,111.80533923398475,,"LINESTRING (1.4501506 43.6396429, 1.4502294 43.6387535, 1.4502427 43.6387174, 1.4502701 43.6386431)",111.80533923398475,1.6113444560497283,0.0003017026986055,,,,,,,C
1604967209,251837336,0,1057907932,residential,,30,Chemin de Niboul,False,,False,115.87493176722896,,"LINESTRING (1.4501506 43.6396429, 1.4502061 43.6396452, 1.4508739 43.6396725, 1.4509342 43.6396755, 1.4514868 43.6396904, 1.4515888 43.6396932)",115.87493176722896,1.2441687100095695,0.0001575547502757,,,,,,,C
1604967209,9720670786,0,1057907932,residential,,30,Chemin de Niboul,False,,True,5.268523102722215,,"LINESTRING (1.4501506 43.6396429, 1.450116 43.6396418, 1.4500852 43.6396407)",5.268523102722215,1.3522106393706614,0.0002714132571721,,,,,,,C
1604967231,252795559,0,23345450,residential,,30,,True,,False,15.949314966106426,,"LINESTRING (1.4420475 43.6403188, 1.4420392 43.6402992, 1.4420388 43.6402787, 1.4420463 43.640259, 1.4420613 43.6402415, 1.4420823 43.6402279, 1.4421079 43.640219, 1.4421358 43.6402157)",34.36558230288591,4.127298122173259,0.0009448816082561,,roundabout,,,,,C
1604967231,252795629,0,"[891999680, 23345458, 891999678, 891999679]",residential,,30,Rue Antoine Van Dyck,False,,True,177.53467714154144,,"LINESTRING (1.4420475 43.6403188, 1.4419308 43.6403818, 1.441854 43.6404308, 1.441525 43.640714, 1.4414518 43.6407129, 1.4414151 43.6407124, 1.4405501 43.6406995, 1.4404998 43.6406987, 1.4404324 43.6406983, 1.4403771 43.6406975, 1.4401679 43.6406945, 1.4400783 43.6406932)",177.53467714154144,1.271924302064603,0.0001575547502757,,,,,,,C
1610739857,1610739859,0,147956032,other,,30,Chemin de Fondeyre,False,,True,182.71969621769745,,"LINESTRING (1.4219825 43.6359727, 1.4221136 43.6359619, 1.4221317 43.6359621, 1.4229711 43.6361318, 1.4240103 43.6363567, 1.4241012 43.6364557)",182.71969621769745,1.2107657396323228,0.0001575547502757,,,,,,,C
1610739857,247327988,0,"[210776170, 689438782]",residential,,30,Chemin de Fondeyre,True,,False,186.9778226841053,,"LINESTRING (1.4219825 43.6359727, 1.4219403 43.6359029, 1.421902 43.635651, 1.4218692 43.6354535, 1.4218622 43.635411, 1.4217686 43.6349497, 1.4216995 43.6346566, 1.4216812 43.6345518, 1.421666 43.6344681, 1.4216691 43.6343843, 1.4216915 43.6343134)",186.5364388072237,1.334700065654122,0.0004437403169993,,,,,,,C
1610739857,6467701734,0,1097265123,residential,2,30,Chemin de Fondeyre,False,,True,320.35648177625313,,"LINESTRING (1.4219825 43.6359727, 1.4223023 43.6381148, 1.4223794 43.6387906, 1.4223849 43.6388388)",320.35648177625313,1.3346733089586298,0.0003184115462159,,,,,,,C
1610739859,1610739857,0,147956032,other,,30,Chemin de Fondeyre,False,,False,182.71969621769745,,"LINESTRING (1.4241012 43.6364557, 1.4240103 43.6363567, 1.4229711 43.6361318, 1.4221317 43.6359621, 1.4221136 43.6359619, 1.4219825 43.6359727)",182.71969621769745,1.210765739632322,0.0001575547502757,,,,,,,C
1616171271,252935724,0,169694301,residential,1,30,Rue du Caillou Gris,True,,False,28.588721271333142,,"LINESTRING (1.4318101 43.6187885, 1.4321045 43.6189323)",513.7201307096125,5.926282695691619,0.0016412904871143,,,,,,,C
1616171271,1381083332,0,123982937,residential,,30,Rue Michel de Montaigne,False,,True,194.26782710702065,,"LINESTRING (1.4318101 43.6187885, 1.4318373 43.6187611, 1.4331686 43.617422, 1.4332133 43.6173674)",194.26782710702065,1.5157652763380174,1.1147507543932972e-05,,,4.8,,,,C
1616171272,2045033097,0,123982940,residential,,30,Rue du Caillou Gris,False,,True,59.86997211868121,,"LINESTRING (1.4347888 43.619901, 1.4348643 43.6199201, 1.4355021 43.6200532)",59.86997211868121,1.7354351094597955,0.0013498911640783,,,,,,,C
1616171272,252935807,0,141129107,residential,,30,Rue du GÃÂÃÂ©nÃÂÃÂ©ral Bourbaki,True,,False,90.73663919815934,,"LINESTRING (1.4347888 43.619901, 1.434759 43.6199438, 1.4344732 43.620364, 1.4343273 43.6205676, 1.4342838 43.6206305)",302.7522745444366,5.981880810373487,0.0142620317730282,,,,,,,C
1616171275,2045033097,0,"[226562234, 226562236]",other,,20,Place du MarchÃÂÃÂ© Aux Cochons,True,,False,83.34853496410321,,"LINESTRING (1.4357361 43.6205677, 1.4356614 43.6205578, 1.4354813 43.6205134, 1.4353945 43.620493, 1.4353488 43.6204756, 1.4353229 43.6204544, 1.4353172 43.6204299, 1.4353218 43.6204067, 1.4353699 43.620315, 1.4355021 43.6200532)",310.1403787784927,6.466688764712366,6.67857356195539e-05,,,,,,,C
1616171275,3845655761,0,"[444321762, 444321765]",primary,2,30,Avenue des Minimes,True,M 120n,False,50.48651195084257,,"LINESTRING (1.4357361 43.6205677, 1.435821 43.6203417, 1.435838 43.6202857, 1.4358506 43.6202442, 1.4358588 43.6202172, 1.4358642 43.6201997, 1.4359227 43.6201385)",345.3055139635736,7.839929027272383,0.0227546946027343,,,,,,,C
1616171277,252935778,0,23359845,residential,,30,Rue Alfred de Musset,False,,True,260.28877152392266,,"LINESTRING (1.4277548 43.621998, 1.4278173 43.6220019, 1.4295709 43.6221047, 1.4301386 43.6220589, 1.4302829 43.6220433, 1.4304004 43.622012, 1.4304797 43.6219822, 1.4305247 43.6219571, 1.430563 43.62192, 1.4307223 43.6217333, 1.4307516 43.6216988)",260.2887715239227,1.6901808064069097,0.0101280692204108,,,6,,,,C
1616171277,1379458177,0,199843403,residential,,30,Rue Joseph Jacquard,False,,False,84.91711629245752,,"LINESTRING (1.4277548 43.621998, 1.4277707 43.6213283, 1.4277647 43.6212978, 1.4277308 43.6212397)",84.91711629245754,1.721989391263548,0.0009814523846753,,,,,,,C
1616171277,1616171280,0,199843403,residential,,30,Rue Joseph Jacquard,False,,True,28.30047217780048,,"LINESTRING (1.4277548 43.621998, 1.4277522 43.6221924, 1.4277514 43.6222525)",28.30047217780048,1.5171144548186577,0.0085583561592412,,,,,,,C
1616171280,1616171281,0,23359855,residential,1,30,Rue Jean-Baptiste Dumas,True,,False,154.59008812824467,,"LINESTRING (1.4277514 43.6222525, 1.4276762 43.6222587, 1.4260487 43.6223939, 1.4259736 43.6223929, 1.4259097 43.6223816, 1.4258835 43.6223701, 1.4258535 43.6223569)",434.5917268585461,9.724819312785304,0.0082627113489223,,,,,,,C
1616171280,1616171277,0,199843403,residential,,30,Rue Joseph Jacquard,False,,False,28.30047217780048,,"LINESTRING (1.4277514 43.6222525, 1.4277522 43.6221924, 1.4277548 43.621998)",28.30047217780048,1.517114454818658,0.010853923408728,,,,,,,C
1616171280,2004447113,0,199843403,residential,,30,Rue Joseph Jacquard,False,,True,28.394709106591087,,"LINESTRING (1.4277514 43.6222525, 1.4277602 43.6224233, 1.427769 43.6225075)",28.394709106591087,1.5323610142204525,0.0005475933772583,,,,,,,C
1616171281,3845355819,0,45568921,residential,1,30,Rue de Chaussas,True,,False,38.57645094632924,,"LINESTRING (1.4258535 43.6223569, 1.4258053 43.6223994, 1.4256909 43.6225001, 1.4256674 43.6225197, 1.4256443 43.6225391, 1.4256192 43.6225595, 1.4255883 43.6225861, 1.4255527 43.6226265)",356.4339103617284,6.122891050131629,0.0083839684243,,,,,,,C
1617652612,4957011273,0,32059058,residential,,30,Rue Jean Millet,False,,False,9.31845782805841,,"LINESTRING (1.4269761 43.6194835, 1.4270807 43.6195194)",9.31845782805841,1.6517675052380258,0.0121989732276592,,,,,,,C
1617652612,252934034,0,32059058,residential,,30,Rue Jean Millet,False,,True,88.34607945574986,,"LINESTRING (1.4269761 43.6194835, 1.4259765 43.6191555)",88.34607945574986,1.6757446567100591,0.001828340201671,,,,,,,C
1617652612,7376446590,0,123815578,residential,,30,Rue Louis Varney,False,,True,99.0570149629488,,"LINESTRING (1.4269761 43.6194835, 1.4269727 43.6194269, 1.4268378 43.6186703, 1.4268176 43.6186309, 1.4268067 43.6186027)",99.0570149629488,1.672231292529786,0.0003584829875876,,,,,,,C
1617652612,252934035,0,123815708,residential,,30,Rue Salambo,False,,False,71.23481912060024,,"LINESTRING (1.4269761 43.6194835, 1.4269553 43.6195411, 1.4266302 43.6200724)",71.23481912060024,1.680172799176706,0.0007898592539035,,,,,,,C
1617652613,252934036,0,51206325,residential,,30,Rue de Chaussas,False,,False,73.54552416003953,,"LINESTRING (1.4288197 43.6201007, 1.4283373 43.6206624)",73.54552416003953,1.5381480312221978,0.0002671181150672,,,,,,,C
1617652613,4957011273,0,32059058,residential,,30,Rue Jean Millet,False,,True,154.18831866483512,,"LINESTRING (1.4288197 43.6201007, 1.4287814 43.6200879, 1.4287521 43.6200781, 1.4270807 43.6195194)",154.18831866483512,1.4763603022201213,0.0007444499191644,,,,,,,C
1617652613,252935725,0,51206325,residential,,30,Rue de Chaussas,False,,True,32.520857755414376,,"LINESTRING (1.4288197 43.6201007, 1.428891 43.6200158, 1.4290165 43.6198454)",32.520857755414376,1.507481178994913,0.0010107735570792,,,,,,,C
1626640949,8138456,0,"[223061346, 38169098, 499640571, 223061339, 223061341]",motorway,"['4', '3']",90,PÃÂÃÂ©riphÃÂÃÂ©rique IntÃÂÃÂ©rieur,True,A 620,False,856.8586693382487,,"LINESTRING (1.4496495 43.5738814, 1.4487094 43.5742244, 1.4482936 43.5743808, 1.4469964 43.5748544, 1.4455058 43.5754077, 1.4451957 43.5755244, 1.4448859 43.5756439, 1.4446847 43.5757177, 1.4444581 43.5757887, 1.4442153 43.5758547, 1.4439337 43.5759169, 1.443703 43.5759587, 1.4434858 43.5759878, 1.4432283 43.5760063, 1.4429533 43.5760092, 1.4427267 43.5759975, 1.442428 43.5759749, 1.4421328 43.575923, 1.4418563 43.5758625, 1.4416019 43.5757906, 1.4412864 43.575676, 1.4411147 43.5756011, 1.4409363 43.5755186, 1.4407261 43.5754001, 1.440556 43.5752854, 1.4401075 43.5749836)",2671.705490041331,27.37453895722696,0.0037890353314417,,,,,,,C
